Date,Open,High,Low,Close,Volume
2010-09-03,10321.92,10484.71,10321.92,10447.93,168.60M
2010-09-07,10446.80,10448.99,10304.44,10340.69,149.04M
2010-09-08,10338.57,10460.50,10318.93,10387.01,166.76M
2010-09-09,10388.22,10515.86,10359.23,10415.24,163.59M
2010-09-10,10415.01,10502.80,10376.34,10462.77,140.32M
2010-09-13,10458.60,10605.73,10458.45,10544.13,190.72M
2010-09-14,10544.81,10622.69,10460.34,10526.49,192.41M
2010-09-15,10526.42,10609.21,10453.15,10572.73,167.42M
2010-09-16,10571.75,10624.58,10499.43,10594.83,170.30M
2010-09-17,10595.44,10689.29,10529.67,10607.85,367.23M
2010-09-20,10608.08,10783.51,10594.38,10753.62,157.12M
2010-09-21,10753.39,10844.89,10674.83,10761.03,186.74M
2010-09-22,10761.11,10829.75,10682.40,10739.31,168.59M
2010-09-23,10738.48,10779.65,10610.12,10662.42,156.83M
2010-09-24,10664.39,10897.83,10664.39,10860.26,179.27M
2010-09-27,10860.03,10902.52,10776.44,10812.04,143.91M
2010-09-28,10809.85,10905.44,10714.03,10858.14,167.11M
2010-09-29,10857.98,10901.96,10759.75,10835.28,158.83M
2010-09-30,10835.96,10960.99,10732.27,10788.05,214.54M
2010-10-01,10789.72,10907.41,10759.14,10829.68,161.89M
2010-10-04,10828.85,10875.54,10682.66,10751.27,160.37M
2010-10-05,10752.63,10982.98,10752.63,10944.72,216.24M
2010-10-06,10936.79,11015.86,10880.08,10967.65,163.44M
2010-10-07,10968.41,11032.17,10878.04,10948.58,141.92M
2010-10-08,10948.50,11055.29,10901.12,11006.48,152.28M
2010-10-11,11006.93,11068.54,10956.26,11010.34,114.83M
2010-10-12,11010.79,11064.68,10890.76,11020.40,155.15M
2010-10-13,11022.82,11187.77,11014.19,11096.08,224.92M
2010-10-14,11096.92,11148.15,10996.71,11096.92,196.17M
2010-10-15,11096.01,11172.07,10985.28,11062.78,319.21M
2010-10-18,11062.71,11184.86,11021.46,11143.69,190.29M
2010-10-19,11139.60,11139.60,10897.57,10978.62,247.64M
2010-10-20,10974.52,11176.08,10969.47,11107.97,220.14M
2010-10-21,11105.24,11249.57,11038.79,11146.57,178.06M
2010-10-22,11146.41,11192.09,11071.22,11132.56,104.57M
2010-10-25,11133.40,11266.30,11127.27,11164.05,168.11M
2010-10-26,11163.06,11221.04,11055.48,11169.46,159.04M
2010-10-27,11168.40,11172.83,10986.68,11126.28,167.08M
2010-10-28,11127.34,11217.33,11033.87,11113.95,156.25M
2010-10-29,11120.45,11178.43,11028.08,11118.40,189.65M
2010-11-01,11120.30,11257.59,11053.29,11124.62,150.13M
2010-11-02,11125.30,11266.26,11125.30,11188.72,150.39M
2010-11-03,11184.80,11261.23,11088.74,11215.13,177.58M
2010-11-04,11216.65,11481.01,11216.65,11434.84,234.68M
2010-11-05,11435.30,11505.83,11336.15,11444.08,211.67M
